date,price_TCSG,volume_TCSG,log_return_TCSG,volatility_TCSG
2021-10-15,7820.2,248436,0.006748893320416013,0.020569836709466004
2021-10-18,7724.0,293825,-0.012377765111475779,0.02094254815078719
2021-10-19,7805.0,281265,0.010432189401127426,0.02074152882009822
2021-10-20,7824.4,322987,0.0024825022026719054,0.020681211837451894
2021-10-21,7853.0,194664,0.0036485682226704125,0.020656549568897217
2021-10-22,7660.0,180086,-0.024883640640237622,0.02107759570664071
2021-10-25,7600.0,201947,-0.007863736460214576,0.020557518490639373
2021-10-26,7310.2,272759,-0.038877614123748475,0.020433784577747006
2021-10-27,7268.0,400781,-0.0057894826346121,0.01982685755599297
2021-10-28,7396.8,301508,0.017566323717899283,0.018880601538010515
2021-10-29,7310.0,216205,-0.011804200490136814,0.018816352418894504
2021-11-01,7790.8,413397,0.06370027661192067,0.02245719991299313
2021-11-02,7867.0,318535,0.009733244973497732,0.022104037420192738
2021-11-03,7852.8,211376,-0.0018066392527048662,0.021900168425353896
2021-11-05,8025.0,281551,0.021691512921679066,0.021896941923166824
2021-11-08,8345.0,508184,0.0391008880977188,0.023094422747855958
2021-11-09,7983.6,398134,-0.044273119560093256,0.025855677546049435
2021-11-10,7654.2,538750,-0.04213492076354282,0.027731551815852434
2021-11-11,7508.0,760772,-0.01928539806589986,0.026825316601662617
2021-11-12,7334.0,421715,-0.023448049075128107,0.026801761429988604
2021-11-15,7422.6,660268,0.012008330465569586,0.026926638687813594
2021-11-16,7395.6,533297,-0.0036441713406431173,0.02683052386988947
2021-11-17,7242.2,447986,-0.020960201131469795,0.026972205589315176
2021-11-18,7382.0,370294,0.019119576965215955,0.027426998305999938
2021-11-19,7094.4,517134,-0.039738864167951596,0.028572880777949526
2021-11-22,6615.8,869728,-0.06984501292146308,0.03179959678033219
2021-11-23,7048.0,1189752,0.06328316111548621,0.03550060455530514
2021-11-24,6888.0,864511,-0.022963121508448706,0.034844572392155035
2021-11-25,7262.0,573417,0.052874505866714314,0.036997762126156034
2021-11-26,6811.0,556612,-0.06411632073296275,0.039383293140696225
2021-11-29,6938.2,437626,0.018503422624118863,0.0396544318960657
2021-11-30,7114.0,976949,0.02502229864296309,0.03711198825976857
2021-12-01,7358.0,789456,0.03372348315631913,0.03797539026616504
2021-12-02,7222.0,366240,-0.018656233827316564,0.03812608312907146
2021-12-03,7307.6,341407,0.011782979625011685,0.03783537866636309
2021-12-06,6679.0,612947,-0.08994662673677883,0.04085865662667139
2021-12-07,6563.0,992197,-0.01752046025191318,0.04014841230535842
2021-12-08,6245.4,829891,-0.049602622724245087,0.04049818848671179
2021-12-09,6322.4,671399,0.012253690141287873,0.040737921841890075
2021-12-10,6310.2,432562,-0.001931511136727834,0.0406088946365609
2021-12-13,5919.8,730857,-0.06386470723045493,0.04220155266935682
2021-12-14,5970.0,663534,0.00844426286306496,0.042403228331455135
2021-12-15,6140.2,349957,0.02811038751394446,0.043191067946513305
2021-12-16,6112.6,768513,-0.0045051003330864115,0.04272356859054466
2021-12-17,6225.6,70780,0.018317608662783192,0.04252805524187631
2021-12-17,6119.0,355210,-0.017271138767748606,0.039955661998917924
2021-12-20,6006.2,277105,-0.018606415440398788,0.03677781217704065
2021-12-21,6105.0,430628,0.016315838522663315,0.03698475861870059
2021-12-22,5960.0,365017,-0.024037626485409642,0.03444887606942492
2021-12-23,5972.8,241220,0.00214534810092409,0.03206176234415005
2021-12-24,5991.8,164133,0.0031760386425673517,0.03161100377366695
2021-12-27,6013.2,190714,0.003565184950792398,0.030809055999176226
2021-12-28,6099.0,286365,0.014167770542777082,0.029691701285085012
2021-12-29,5960.8,345231,-0.022920123056938545,0.029776974286054653
2021-12-30,6118.0,406761,0.026030545471331,0.030477555470115717
2022-01-03,6364.4,249579,0.03948471632285273,0.025730896393940512
2022-01-04,6264.6,407072,-0.015805222509581673,0.025680700020644237
2022-01-05,5805.0,392145,-0.07619512439212779,0.028760942421273226
2022-01-06,5801.6,535256,-0.0005858735714599266,0.02852948790738722
2022-01-10,5830.0,315683,0.004883258784006028,0.02859985150629545
2022-01-11,5945.0,358097,0.019533529780344207,0.025294344510512594
2022-01-12,6192.8,471800,0.040836796765621464,0.02683907999953547
2022-01-13,5832.8,911428,-0.05989016739828315,0.029395899301943095
2022-01-14,5509.8,1474537,-0.05696883464468902,0.03181884122881125
2022-01-17,5295.0,1151079,-0.03976534581202473,0.03220849930338126
2022-01-18,4720.0,1501990,-0.11495417945590576,0.04011029409369204
2022-01-19,4650.0,2267661,-0.014941579998199027,0.040091601785479214
2022-01-20,4822.8,1177128,0.03648745266175374,0.04110347609167896
2022-01-21,4828.0,724572,0.001077630974266431,0.04109317718091987
2022-01-24,4600.0,1050611,-0.048375999740235764,0.04181927095660535
2022-01-25,4952.0,1229372,0.07373523188724558,0.046025602028695774
2022-01-26,5089.8,1168547,0.027447001677312163,0.04668825126615326
2022-01-27,5400.0,1296311,0.05916041651062168,0.048862958893595564
2022-01-28,5421.2,1209488,0.003918239589495091,0.04874470781721623
2022-01-31,5587.0,631402,0.030125277317288014,0.0488891565028825
2022-02-01,5665.0,702711,0.01386442400295788,0.048002515594368876
2022-02-02,5554.0,555374,-0.01978850559536182,0.04805435765988344
2022-02-03,5235.0,663005,-0.05915154456210757,0.046881197586431854
