date,price_MOEX,volume_MOEX,log_return_MOEX,volatility_MOEX
2021-05-20,170.99,5982980,-0.009661348575499691,0.03137281363652755
2021-05-21,168.97,12097050,-0.02357041012522054,0.0299280391284152
2021-05-24,169.75,17,-0.030459207484708574,0.03179455579071175
2021-05-25,171.99,31,0.013522025331974167,0.031671735636052384
2021-05-26,169.99,18,0.0014128453518727853,0.03161738219626888
2021-05-27,173.0,32,0.01778731835565405,0.02878137409389143
2021-05-28,168.1,53,-0.00041633212008863055,0.029075615651460548
2021-05-31,169.55,48,0.007340351433572758,0.02196327432755425
2021-06-01,170.3,10940860,0.006834813314566494,0.015597247910758347
2021-06-02,179.99,30,0.04837633792333202,0.019165597247753317
2021-06-03,170.99,20,-0.0008768597294069948,0.02220051543801337
2021-06-04,171.13,31,0.003512267264537495,0.02137851998765909
2021-06-07,175.25,29,0.014078669544744184,0.018885007912164138
2021-06-08,179.99,28,0.022360482185509657,0.01927558228913883
2021-06-09,176.15,8508130,0.002273374096472322,0.019866673518682283
2021-06-10,175.54,5558610,-0.0054539392093799375,0.019559603749979112
2021-06-11,175.0,20,-0.005698021114637779,0.018404848156801802
2021-06-14,176.0,23,0.005926618669639343,0.018391901653522714
2021-06-15,175.6,4,0.0033655660529501594,0.018410932353870375
2021-06-16,175.5,17,-0.0031858031268395953,0.014660319548795184
2021-06-17,178.99,14,0.019349073538375415,0.009847703956236707
2021-06-18,178.19,625400,-0.0033615360244053285,0.009889778653011197
2021-06-21,177.0,19,0.002828856200477623,0.009480920512647692
2021-06-22,176.5,16,-0.009585638663357376,0.006398175455380407
2021-06-23,176.49,11,0.0013607758520964208,0.006380295896865454
2021-06-24,175.49,13,0.0011973659383043866,0.006428560882090233
2021-06-25,172.5,13,-0.009519760340595778,0.006853567784346474
2021-06-28,173.73,6552110,0.00733704438162973,0.006831541612771128
2021-06-29,170.82,10380450,-0.01844492869652791,0.007841299189519741
2021-06-30,171.68,11,0.012307487006531418,0.008532272965676714
2021-07-01,170.61,13,-0.0025756614367957054,0.007045042013867591
2021-07-02,171.0,340,-0.0017528488274144718,0.007017670867845745
2021-07-05,173.36,152,0.013122176329955906,0.00771554740804373
2021-07-06,172.5,21,-0.0032989004654932624,0.007263917324366607
2021-07-07,172.84,8,0.006035301513577266,0.0074553483991579485
2021-07-08,172.48,6364660,0.0055814098381950445,0.007623016683222264
2021-07-09,171.5,49,-0.008650522752891495,0.00743937875883675
2021-07-12,172.0,15,0.0026197075089941795,0.00725942880315712
2021-07-13,170.92,7,-0.005251806434086235,0.006036417619617162
2021-07-14,172.49,25,0.008091082878389756,0.005396184759911503
2021-07-15,170.5,10,-0.007886706572271423,0.005667139039244867
2021-07-16,169.51,5840630,-0.006995707669999962,0.005791806088728763
2021-07-19,164.2,13504180,-0.0382950529684903,0.009813143741345653
2021-07-20,167.0,22,0.009324778049133921,0.01040061527746297
2021-07-21,168.58,15,0.005949565384195662,0.010440561154904392
2021-07-22,169.2,44,0.015485717439380502,0.011176283773874938
2021-07-23,171.39,43,0.005851734177333004,0.011219111860016671
2021-07-26,170.0,24,0.0,0.011341692820844794
2021-07-27,171.5,6,0.002627355182380935,0.011393561577048586
2021-07-28,171.9,3289270,0.0015719154402565193,0.011245841398901038
2021-07-29,173.85,18,-0.05047328614151977,0.021361011361367033
2021-07-30,173.0,16,-0.007601096138585452,0.021376915820622264
2021-08-02,174.5,26,0.006266008832023844,0.019269129901669024
2021-08-03,173.0,18,-0.007486358028196399,0.019317783492079316
2021-08-04,175.33,18,0.005891959956061707,0.019356669951344413
2021-08-05,178.0,27,0.020718777170424935,0.01939717030172105
2021-08-06,174.5,2996650,-0.008559253395669948,0.019706663159725267
2021-08-09,175.99,14,0.002788132336199111,0.01961340275665603
2021-08-10,175.18,18,0.001428122832768623,0.019655138812759886
2021-08-11,175.99,6,0.0011370744303200238,0.019662129493614466
2021-08-12,177.49,13,0.008259834242374208,0.007465100484408986
2021-08-13,175.97,14,-0.008544400547038495,0.007517532190022331
2021-08-16,177.66,48,0.016572456471606323,0.008432758243095749
2021-08-17,180.45,10869980,0.032326274602444374,0.011576594145836299
2021-08-18,182.01,26,0.01110477973210567,0.011707168658847229
2021-08-19,180.5,27,-0.01348211369228018,0.011266850531017192
2021-08-20,181.0,17,0.0016034948557530453,0.010656672167326341
2021-08-23,182.0,17,0.00495732218742778,0.010644195859631137
2021-08-24,181.03,14,0.0008289354181380295,0.010650824247358956
2021-08-25,180.0,19,0.0011673477520067947,0.010807312553304525
2021-08-26,179.83,4820530,0.0005562354131623823,0.010687548573095038
2021-08-27,179.0,17,-5.58643613451928e-05,0.010543482022239814
2021-08-30,184.5,20,0.014577278849278489,0.010736219819346443
2021-08-31,184.0,37,0.008076001549783765,0.007604457064622103
2021-09-01,186.0,15,0.012279385081557891,0.0076694271602933085
2021-09-02,190.49,33,0.020525235944730852,0.0080133368531511
2021-09-03,186.39,8134310,-0.024536881862879435,0.010073288603151275
2021-09-06,190.93,24,0.0203705358676877,0.010906339903825541
2021-09-07,184.51,8,-0.0056746173297519496,0.012904305013129572
2021-09-08,183.5,21,-0.018359046966892202,0.013798500530675998
2021-09-09,182.6,31,0.0006025911601442921,0.013865323463498247
2021-09-10,185.5,25,0.017456056502659672,0.014303985413171677
2021-09-13,183.81,24,-0.012327812247462933,0.013867583723322177
2021-09-14,181.23,6281400,-0.017882520661822394,0.014133329054341037
2021-09-15,184.77,7712360,0.02006244347769396,0.014608305578222996
2021-09-16,180.0,32,-0.030583088700002887,0.015250545916197617
2021-09-17,182.9,17,0.014317425187548413,0.014796059787962184
2021-09-20,183.34,39,0.006896201595663339,0.013555469576617796
2021-09-21,181.11,11,0.0018790764896815704,0.013482872194000857
2021-09-22,178.01,40,-0.02040716930796153,0.013633171042344374
2021-09-23,179.8,4167510,0.0027289705332475475,0.01378400876720228
2021-09-24,178.81,26,-0.007188462594798746,0.013137863330628457
2021-09-27,177.8,29,-0.008791388481118519,0.013001480474172399
2021-09-28,174.0,32,-0.021435280720065033,0.013257309654559244
2021-09-29,173.3,32,-0.001153402665353396,0.012078964641191008
2021-09-30,173.8,12,0.005654622418038499,0.01036443635001348
2021-10-01,170.0,26,-0.02187659969530877,0.010003654905484464
2021-10-04,167.73,8730830,-0.019074067304228684,0.009782021995805587
2021-10-05,173.0,672,0.024814007241640994,0.011606396399266831
2021-10-06,173.9,16,-0.0005748778542916635,0.010868455085740103
2021-10-07,186.01,26,0.06824050687708498,0.018933676723998503
2021-10-08,175.09,36,-0.01118853074467761,0.022182411150926312
2021-10-11,178.38,24,0.019701724213504964,0.02256332368575938
2021-10-12,182.82,11979480,0.034954582633585966,0.023419605691595458
2021-10-13,181.36,9192470,0.0012137932524713306,0.02352723945393613
2021-10-14,182.0,18,0.00495732218742778,0.023509367606569055
2021-10-15,186.9,45,0.029758929274719115,0.023592382903130402
2021-10-18,183.81,22,-0.010337547746048097,0.02334741396182414
2021-10-19,195.95,47,0.06243475618716972,0.026405062561457776
2021-10-20,174.22,53,-0.03507944414944927,0.03404322085884025
2021-10-21,185.78,19,0.06838557857246079,0.03407120460137384
2021-10-22,171.0,17708660,0.0018730981828604936,0.037459678470914
2021-10-25,175.69,38,0.04469757693565185,0.038795971568432036
2021-10-26,175.0,19,0.004409708488700092,0.03788706249116471
2021-10-27,175.78,12,0.01345915337400471,0.0380412157829619
2021-10-28,175.9,13,0.012643550677591363,0.03822548259463565
2021-10-29,173.5,10,-0.011575397140006306,0.037547736982154335
2021-11-01,175.0,13,0.009473301792481667,0.03761749883326198
2021-11-02,173.17,4963820,-0.009483102188282463,0.03436182933848343
2021-11-03,185.76,24,0.06655030511828965,0.03195694390130645
2021-11-05,175.0,20,0.006305552563276647,0.031730298229458616
2021-11-08,174.69,18,0.009894805461306314,0.02547384919788113
2021-11-09,173.77,22,0.005019193044918261,0.023133939703942043
2021-11-10,182.97,23,0.056608812287229845,0.02637376707858439
2021-11-11,167.93,18,-0.013191944985065191,0.03111160755947863
2021-11-12,169.64,8092130,-0.00862807993748922,0.03124844894968919
2021-11-15,172.7,22,0.01876205712266971,0.03148229622942579
2021-11-16,169.0,20,-0.015791810166047165,0.03159369508188477
2021-11-17,169.84,15,0.0034208231530407527,0.03156459703244006
2021-11-18,165.94,43,-0.015250123614154749,0.027305873470723625
2021-11-19,167.76,30,0.014469947165862605,0.023556716035138016
2021-11-22,154.35,19091030,-0.04713825367622308,0.02632089531458523
2021-11-23,157.89,55,-0.000569854702475823,0.02702767346560568
2021-11-24,161.97,44,0.015680739442238658,0.023740150164943994
2021-11-25,165.0,15,0.06737081111508332,0.02607421292377153
2021-11-26,150.05,62,-0.04100058570285684,0.029333080997774853
2021-11-29,155.71,4,0.037026730966957154,0.030420725943869863
2021-11-30,154.76,18,0.017534588679944514,0.031047529946591337
2021-12-01,157.21,14539500,0.03930976997795547,0.03284104981996073
2021-12-02,161.0,11520000,0.019442443722866475,0.03312336517892633
2021-12-03,160.5,13,-0.01232251884461442,0.03309351787470953
2021-12-06,163.77,31,0.03713459605000196,0.03151199194795977
2021-12-07,162.77,22,0.03800501204143186,0.03390962231456953
2021-12-08,156.5,16,-0.023616681377354926,0.03425546939529557
2021-12-09,153.46,6,-0.01961606323068871,0.028610294954051575
2021-12-10,157.97,16,0.024024987176191268,0.024804617585873993
2021-12-13,148.15,9696580,-0.029136023992267522,0.025551336688402534
2021-12-14,152.98,14,0.015613479669962656,0.02530831612431022
2021-12-15,145.87,24,-0.014901782916830423,0.024153532025726232
2021-12-16,152.97,24,0.03980923695643769,0.025629932813873674
2021-12-17,145.41,31,-0.01596431776081329,0.026505264993569318
2021-12-20,150.78,29,0.02212924741761214,0.023956955442642477
2021-12-21,145.3,5938790,-0.002886401564125709,0.02292288950455516
2021-12-22,147.1,13,0.010318175522157183,0.022738223721468834
2021-12-23,155.78,20,0.060055070342866494,0.026372956807417147
2021-12-24,149.04,19,-0.0010059351014238584,0.026415171099608514
2021-12-27,153.0,4,0.022940879796683092,0.025842435877031666
2021-12-28,150.13,6,-0.01040330093027299,0.02466641117099641
2021-12-29,152.57,5271060,0.0075660744499502315,0.02444060607400864
2021-12-30,153.22,5319870,0.0014368756962393498,0.021240876840644712
2022-01-03,156.6,12,0.07152755343997222,0.02859827307279471
2022-01-04,156.89,26,0.0027445365879295086,0.02823055584499822
2022-01-05,150.0,27,-0.03890014895755647,0.028604711954702624
2022-01-06,151.74,20,0.02333594793282442,0.02912969236798939
2022-01-10,143.57,27,-0.03725780398597902,0.027085294306611475
2022-01-11,149.8,20,0.030500500506881786,0.02663088794063
2022-01-12,151.38,9701590,0.008957957782099391,0.026173559336995215
2022-01-13,148.0,26,-0.01807883186833461,0.026335464535396723
2022-01-14,144.47,53,-0.021772734648641764,0.02654509782104493
2022-01-17,141.97,38,-0.016070776282198457,0.026652172475055722
2022-01-18,132.84,52,-0.04762804898925459,0.019827951608524935
2022-01-19,140.97,31,0.06574517919646311,0.02575751276145034
2022-01-20,144.78,29,0.043334703457644896,0.026873553547033125
2022-01-21,145.98,20544990,0.013656326447485555,0.02639898822008397
2022-01-24,148.98,32,0.03671077667560264,0.026305871141382876
2022-01-25,140.78,4,-0.017951275755138846,0.026917840047013437
2022-01-26,144.0,13,0.00808817684975283,0.027172563036495307
2022-01-27,146.0,4,0.033287663620135695,0.028363471734266506
2022-01-28,153.77,5,0.05934511946976879,0.030948378308998513
2022-01-31,145.0,35,0.004146515961848618,0.034089880691013104
2022-02-01,145.57,7456800,0.0035785600091563503,0.03168373255572924
2022-02-02,143.0,7,-0.09924394542526414,0.04078157485276011
2022-02-03,137.91,13,-0.03554378644957547,0.04013125675122759
2022-02-04,139.01,13,0.009541091532720215,0.04005012065169432
2022-02-07,143.88,14,0.01958163420235684,0.03941924787654281
2022-02-08,139.09,30,-0.01781435167784066,0.0386174014568245
2022-02-09,142.19,12337020,0.0009850831080861083,0.038731208797272584
2022-02-10,154.44,31,0.05846188193517927,0.04030570953592912
2022-02-11,136.79,24,-0.023623999126018824,0.044052582236441325
2022-02-14,137.97,24,0.012911876504530172,0.04208295889113444
2022-02-15,139.97,13,0.039938267097096636,0.04348613784357468
2022-02-16,143.98,19,0.046050483934530824,0.033998172193420294
2022-02-17,137.0,34,-0.035071183691097,0.034137283657800034
2022-02-18,133.16,15903650,-0.031999774482318236,0.03478856807081
2022-02-21,118.78,46477680,-0.12056675736319723,0.0430552653966376
2022-02-22,113.0,73,-0.1398388920885591,0.05711165858740417
2022-02-24,90.78,41,-0.2433392085958621,0.07726491957558493
2022-02-25,119.16,35,0.25282614436622797,0.09744626322013078
2022-03-24,100.02,25,0.04613921194411143,0.1075677937946151
2022-03-25,96.47,15,-0.04341012164433021,0.10762932384965386
2022-03-28,93.5,2441510,-0.03230669768418511,0.1069078281931807
2022-03-29,86.06,23,-0.08291670888418776,0.10674391833206805
2022-03-30,85.13,16,-0.03791868850213158,0.10739493530990966
2022-03-31,98.88,24,0.07211841666034038,0.11150411927536318
2022-04-01,113.77,30,0.1340212223870781,0.11129302906712743
2022-04-04,115.88,14,0.038979113069271765,0.10711914775637447
2022-04-05,103.65,6584740,-0.06914079429723992,0.09301049068076817
2022-04-06,102.0,25,-0.014695413111387813,0.0523882233388653
2022-04-07,104.0,13,0.01892800988551886,0.05154890060659589
2022-04-08,101.78,4,-0.013661414655817288,0.0506612197653556
2022-04-11,101.86,26,-0.004212595012457495,0.05001841230147098
2022-04-12,104.97,5,0.04083390275539533,0.0462293164953869
2022-04-13,99.32,1289640,-0.001810683524581252,0.04717988535573033
2022-04-14,93.5,2003520,-0.12519459889210327,0.0521932515373515
2022-04-15,92.91,10,-0.02382331108893746,0.04150877885893315
2022-04-18,93.0,10,-0.006964935736841628,0.04008966601189357
2022-04-19,89.99,14,-0.009511241796323025,0.037004039702939466
2022-04-20,92.96,18,0.042409958626837434,0.03856931654054118
2022-04-21,91.0,3,-0.016241024049318604,0.03820601902147439
2022-04-22,90.99,1,0.0051787896032628785,0.03825359104652771
2022-04-25,88.0,1221450,-0.02302825714375859,0.038359174274109904
2022-04-26,90.99,5,0.0,0.03793249992970583
2022-04-27,94.18,17,0.03654855920816101,0.03748096343430789
2022-04-28,94.78,16,0.016274358015517423,0.019618743313834255
2022-04-29,94.28,7,0.019276673143863072,0.019752489092163983
2022-05-04,98.94,3,0.04284968733461227,0.02174717880726214
2022-05-05,91.21,1106190,0.0035145560613879627,0.02878696876388986
2022-05-06,90.27,789570,-0.008164211279200868,0.027033250767676133
2022-05-11,89.02,13,-0.020788920542970775,0.02723544481699758
2022-05-12,88.99,2,-0.0073891961823710885,0.027282788210993985
2022-05-13,87.71,19,-0.0029599293012930214,0.026823334800110104
2022-05-16,89.0,2,0.00789626212222554,0.02578995287500307
2022-05-17,90.4,9,0.014933967504574638,0.02456052854193377
2022-05-18,97.28,6,0.06596497663812977,0.028611507860595936
2022-05-19,90.14,1476160,-0.010264424317224926,0.031596530951868824
2022-05-20,94.97,9,0.04270154573801103,0.03165091547264396
2022-05-23,91.43,10,0.020218332195450512,0.028745613656406172
2022-05-24,89.32,11,0.009222874958073224,0.029708278466066242
2022-05-25,88.93,1286890,0.002589654096014879,0.02933544131974388
2022-05-26,90.01,9,0.012071231857445174,0.029420744888967915
2022-05-27,91.5,20,0.013755375068485419,0.02936004775051007
2022-05-30,89.21,1397580,-0.016012796275168047,0.02968269153821882
2022-05-31,87.05,9,-0.08707838604066315,0.03849399560828514
2022-06-01,88.0,12,0.0,0.03836218576671189
2022-06-02,86.25,4,-0.014388737452099556,0.031961474264968
2022-06-03,87.51,4,0.00906853485640374,0.03195129095739106
2022-06-06,86.95,31,-0.01992664851524174,0.02790622494438864
2022-06-07,86.9,19,0.003689190257512022,0.026543857707954012
2022-06-08,86.35,1807900,0.0024349249667231228,0.026474471721611607
2022-06-09,86.49,7,-0.011609993045148283,0.026587432284910652
2022-06-10,86.12,4,0.002674264718028864,0.026344097625864683
2022-06-14,86.99,12,0.014940343915715288,0.026399429156220604
2022-06-15,86.99,19,0.01715984135158534,0.011156605219030561
2022-06-16,85.99,13,0.007002012503290329,0.0117296316925979
2022-06-17,86.05,1731010,-0.012013544047099877,0.01193605407057763
2022-06-20,88.45,3980320,0.021599605507622823,0.012755124539771812
2022-06-21,87.18,6,-0.006516915535728542,0.011748743127686994
2022-06-22,86.68,2,-0.0062104857464619625,0.01176444089945678
2022-06-23,88.97,4,0.02723039224284146,0.013068695545851884
2022-06-24,88.51,24,0.007940150608881345,0.012954381556794733
2022-06-27,90.8,5,0.015874230213947012,0.013308126232772631
2022-06-28,87.95,3143660,-0.02581512602942308,0.0144280959468529
2022-06-29,86.9,3923480,-0.0120104389122208,0.014138491965743643
2022-06-30,85.3,22,-0.010147634754042045,0.013270540881773365
2022-07-01,85.36,3657380,-0.004791688008832212,0.01291371922815255
2022-07-04,85.0,10,-0.004226350503181466,0.012679548605031316
2022-07-05,85.06,7,0.0004703668948434446,0.011435480733970464
2022-07-06,88.99,1,0.04281859253170651,0.014996895670444313
2022-07-07,85.31,1622230,-0.0019907495303435347,0.017571238515401735
2022-07-08,85.2,1575930,-0.0012902470853332856,0.017571410441161662
2022-07-11,84.48,2215400,-0.00965963453968206,0.016198547502310867
2022-07-12,83.48,5820670,-0.011907737748951347,0.016169796582619883
2022-07-13,88.05,17,0.050426937364416106,0.019597638362470422
2022-07-14,81.91,9,0.004404754460487701,0.025431714044368524
2022-07-15,81.81,2,-0.0010995053334168876,0.02533229397864359
2022-07-18,87.15,4,0.05483247862539466,0.02833893506279623
2022-07-19,82.11,6,-0.009816475846881518,0.03055863148579973
2022-07-20,82.54,7,0.00595420678833595,0.03060193154922835
2022-07-21,82.37,1175990,-0.0007281553719788158,0.028748348882014177
2022-07-22,82.62,7,0.00036317414599290886,0.02746695675490357
2022-07-25,89.0,5,0.048222909358531234,0.030176898873724038
2022-07-26,86.43,7,0.021046024082532425,0.03250491292518412
2022-07-27,86.31,16,-0.00450841755492989,0.03043036627037322
2022-07-28,85.12,11,-0.01608238834449932,0.02502958243959048
2022-07-29,86.3,1,0.003947526315072522,0.025073637709993497
2022-08-01,84.91,2370230,-0.015078305658375467,0.0220113073279613
2022-08-02,82.99,16,-0.022871753400915497,0.019583732984171386
2022-08-03,83.24,7,0.005058423408012484,0.01947939930043802
2022-08-04,82.45,3,-0.004477529111813179,0.01950473861200929
2022-08-05,81.67,6,-0.02000187902258688,0.02016327941462817
2022-08-08,87.88,22,0.07758025875626362,0.026177760476875967
2022-08-09,82.9,1955580,0.01238030134816069,0.026513184034541396
2022-08-10,83.16,1887030,0.003131400848562853,0.026026153913372724
2022-08-11,83.81,4362540,0.007785869121002771,0.026094619922553894
2022-08-12,85.76,3025580,0.004440815992675926,0.02648777869504732
2022-08-15,86.8,7,0.012053924343812621,0.026359549531849442
2022-08-16,86.0,4,-0.009720048756583404,0.026360716149347194
2022-08-17,85.6,3,-0.009070884384858683,0.02623096849003288
2022-08-18,85.99,12,0.008173796091787014,0.025709505268500073
2022-08-19,85.75,8,0.004089985251525066,0.025733100518113654
2022-08-22,88.17,6258000,0.01600582929353731,0.025902474442527895
2022-08-23,88.39,3233210,0.00567280849630282,0.025323336479503546
2022-08-24,89.0,8,0.005633817718256064,0.00793944266977978
2022-08-25,87.75,5,-0.002049181044935681,0.008548260784639992
2022-08-26,89.0,7,0.005407854549291003,0.007769666472499312
2022-08-29,90.25,11,0.010582109330537008,0.007662374476626031
2022-08-30,89.89,11,-0.006763150120572523,0.007442171444043279
2022-08-31,92.52,5,0.031511637312096365,0.009587350581460543
2022-09-01,95.96,12812420,0.05858158726561334,0.01667968325005422
2022-09-02,95.75,18,0.00628603431859679,0.016743609274933118
2022-09-05,95.0,15,-0.009220517965642716,0.016776372372686504
2022-09-06,95.03,22,-0.003990763540530662,0.01678919118617416
2022-09-07,95.24,23,-0.005862663358152893,0.016943573250194226
2022-09-08,93.39,8,-0.007042282625412811,0.01708704795019394
2022-09-09,95.24,2646980,0.01843858532402067,0.017392665861798575
2022-09-12,96.05,4457570,0.0162690547148686,0.017748883490524957
2022-09-13,98.35,11,-0.08551050543939871,0.03623936954752145
2022-09-14,99.99,6,0.05087754976453399,0.03826723403982257
2022-09-15,96.5,9,0.024335163529531592,0.03864800694587351
2022-09-16,96.0,7,0.004803183506020313,0.0386567855836494
2022-09-19,95.0,8,0.00021054847956508197,0.038623740055798016
2022-09-20,88.26,10643290,-0.07148240541957489,0.041702027661677514
2022-09-21,99.22,13,0.10701926256375326,0.04844762174848825
2022-09-22,83.22,1,0.0038526414135457575,0.06337803521438871
2022-09-23,84.0,11,-0.012775191488722805,0.06347580418231802
2022-09-26,78.05,11,-0.07012825061635793,0.05848019161548494
2022-09-27,79.5,2,0.032601161375398036,0.05674250182751311
2022-09-28,85.0,6,0.06200056799636583,0.05616544332393965
2022-09-29,76.25,5805490,-0.02665789327532529,0.0583356352578611
2022-09-30,75.95,14,-0.00394218644573907,0.058281973764179075
2022-10-03,77.56,6,0.00776602401700002,0.05863084572161306
2022-10-04,80.6,2,0.008472515172284393,0.05749818577677194
2022-10-05,80.49,18,0.014894824464840162,0.051284044355701754
2022-10-06,82.0,1,0.04362062247589035,0.034312332288496554
2022-10-07,73.19,6154340,-0.06005382489610357,0.037877750529453816
2022-10-10,75.6,7948340,-0.05657035148839435,0.042515706230912664
2022-10-11,76.5,5,0.011834457647003017,0.042508110934310304
2022-10-12,76.38,3935560,-0.0018312627746820303,0.041769589901877985
2022-10-13,79.0,3,0.03372697066965142,0.03991814634710539
2022-10-14,76.43,2904870,-0.0073002540351653515,0.03541496489902542
2022-10-17,76.88,12,0.00587047540724422,0.03543825632117458
2022-10-18,79.49,7,0.0018888124988371937,0.03599572386666449
2022-10-19,80.0,8,0.01752771686821657,0.0356465034921179
2022-10-20,80.88,4611810,0.019602350616987695,0.03572297059777646
2022-10-21,79.58,2,-0.032635776470949826,0.036086984377842295
2022-10-24,84.99,4,0.029856528637894633,0.03383978242481569
2022-10-25,86.49,7,0.03554151445577507,0.025047540612550465
2022-10-26,84.13,5,-0.0011879307645502532,0.02192655510176878
2022-10-27,85.0,16,0.015770766182809173,0.022112501447137167
2022-10-28,85.38,5195780,0.012137072337838652,0.020172361283444167
2022-10-31,86.0,1,0.014641549992948187,0.020286947838863135
2022-11-01,85.05,10,-0.008779687652045837,0.01960979483598853
2022-11-02,95.84,7,0.12285640096704085,0.03290921137417206
2022-11-03,82.75,8,-0.00794419199634807,0.046500318813024716
2022-11-07,86.25,2,0.015540419076413866,0.0460902957722371
2022-11-08,86.86,7,-0.004136035307944527,0.045086554766858314
2022-11-09,84.88,4303470,-0.022598515565719728,0.044456493890761756
2022-11-10,86.66,3611270,0.026780528134227977,0.044471171086910566
2022-11-11,87.25,5,0.002869442427952739,0.04432569077156453
2022-11-14,85.05,12,-0.019906367116802902,0.044476898104990836
2022-11-15,85.39,48,-0.01326217669913273,0.04459655238027595
2022-11-16,87.0,13,0.017040927061893432,0.04470700522607749
2022-11-17,88.5,8,0.018244519742537494,0.03472652678922367
2022-11-18,88.5,3,0.0030555107798704967,0.013885846613446228
2022-11-21,86.95,4691760,-0.02116601547012065,0.013444928529989447
2022-11-22,87.01,7,-0.0027545065046033824,0.013208738744239832
2022-11-23,88.5,14,0.007941051372812905,0.012272628004015415
2022-11-24,88.0,10,0.0036429912785010087,0.010963040808122264
2022-11-25,88.55,7,0.009189468490774743,0.01113091411557659
2022-11-28,87.0,10,-0.006872879287761952,0.010450111104162049
2022-11-29,88.1,4,0.016018649155637537,0.00985899114264112
2022-11-30,87.25,762020,-0.0004583476647219306,0.00942460133225097
2022-12-01,89.24,17,-0.0957786736053511,0.03592833224108063
2022-12-02,87.25,8,0.0,0.036280571242969725
2022-12-05,89.5,5,0.02810064798827567,0.03650093385161952
2022-12-06,89.0,5,0.006425091144496015,0.0366324140666454
2022-12-07,97.11,3,0.09737182366412898,0.04263131498619909
2022-12-08,88.18,851580,-0.002718008468305485,0.04793511535872669
2022-12-09,88.17,743790,-0.0037357829149480973,0.04789840703761434
2022-12-12,88.1,28,-0.021226020103723316,0.048280071962843445
2022-12-13,87.25,1,-0.004688133908126476,0.04816094366200334
2022-12-14,85.7,20,-0.022840997595971357,0.04840565631695708
2022-12-15,85.0,32,-0.010765374270238161,0.03353194835564914
2022-12-16,85.04,217800,0.00011759863599151405,0.03319841530674217
2022-12-19,85.17,2750050,0.0025864110350483746,0.03250062908941855
2022-12-20,88.8,3821250,0.033319242219990886,0.03338246647378434
2022-12-21,94.0,20,0.06595796779179737,0.01940158666561696
2022-12-22,92.0,28,-0.022037978697999037,0.02016966096377008
2022-12-23,92.68,5,-0.00538040682447519,0.01989616153203029
2022-12-26,94.04,8,0.012627241080093091,0.019201808560126828
2022-12-27,94.2,3508210,0.0037224185497995448,0.019148765959190482
2022-12-28,94.91,2060250,0.007508892560083286,0.01811913398693283
2022-12-29,94.88,1647510,-0.0003161388929854905,0.01815179684274234
2022-12-30,95.4,2439250,0.005465643204825591,0.01777056825302346
2023-01-03,95.55,1337090,0.0015710922320411461,0.017753097460799755
2023-01-04,96.3,2,0.0001038475518870891,0.017757694723535684
2023-01-05,95.5,2,-0.003136437490130272,0.017773304454424207
2023-01-06,96.29,13,0.005206175857392212,0.016518818284314844
2023-01-09,96.97,22,0.01852675805324092,0.008905771063370479
2023-01-10,95.75,1,0.002300293778838411,0.008008853838450453
2023-01-11,98.47,27,0.036717501692147755,0.011115397100398312
2023-01-12,98.25,3857990,-0.003454585837579394,0.010967434267871093
2023-01-13,98.0,8,-0.0025477720787986644,0.010982409030463939
2023-01-16,103.0,27,0.03981117870589567,0.013879472924154566
2023-01-17,103.5,6,-0.014960002820391732,0.014976360701232346
2023-01-18,105.0,3,0.021369568593439903,0.01564865895859525
2023-01-19,100.25,40,-0.02851717333058236,0.017772312081634593
2023-01-20,101.19,3978550,0.00933287155499002,0.01783945648366934
2023-01-23,101.7,3869230,-0.012410380614145145,0.017828559551498688
2023-01-24,103.0,9,0.019608471388376337,0.01790236933677285
2023-01-25,102.5,5,0.0,0.01601813068721398
2023-01-26,103.0,7,0.004378503711246155,0.01597697127205037
2023-01-27,106.0,10,0.01981772174972313,0.016413892040971996
2023-01-30,104.0,10,0.0025031302181184748,0.014883600169915256
2023-01-31,107.35,7659240,0.0299743520077444,0.015273622654050871
2023-02-01,107.66,4860150,-0.00407861151235133,0.01455932690915968
2023-02-02,109.5,27,0.025809674628082046,0.013148560607957802
2023-02-03,106.76,12,-0.011270086222725614,0.014083636949265461
2023-02-06,115.97,36,0.07463211769240514,0.02080976250473245
2023-02-07,109.5,3,-0.002462718442669602,0.024597191981341877
2023-02-08,108.25,20,-0.00782152595642588,0.024692421251834455
2023-02-09,108.5,29,0.0010143391528557864,0.024689151292520573
2023-02-10,108.2,1506700,0.0009246417672186849,0.024320687000150155
2023-02-13,107.25,12,-0.004651171175730844,0.02381999637908496
2023-02-14,108.5,16,9.217014615505452e-05,0.02300208402071081
2023-02-15,104.5,20,-0.021115209521007892,0.023692549652469974
2023-02-16,107.0,5,0.03926557397259698,0.024840860273749186
2023-02-17,106.0,4,0.016935044630998482,0.02554994623868305
2023-02-20,106.6,4917330,-0.004866189651173011,0.018565941509625535
2023-02-21,109.27,7031940,0.01865932577452765,0.014980763908198833
2023-02-22,108.0,13,-0.01834913866819654,0.01550967972903131
2023-02-24,110.0,11,0.012808958292581241,0.015816976533958752
2023-02-27,115.0,39,0.04000710923816659,0.018039228506802157
2023-02-28,114.5,14,-0.007916182438019047,0.018051100039252987
2023-03-01,117.0,13,0.014376350559908773,0.018132838853912352
2023-03-02,115.5,8,-0.013757740641823418,0.017020760392924706
2023-03-03,117.95,4791860,0.021163451058949602,0.014854802107711618
