date,price_TCSG,volume_TCSG,log_return_TCSG,volatility_TCSG,price_MOEX,volume_MOEX,log_return_MOEX,volatility_MOEX
2023-03-30,2514.5,111553,0.0019904465170310546,0.01137359596224927,113.5,3,0.0088496152769826,0.01230651159794192
2023-03-31,2486.5,162113,-0.011197877457226176,0.011430021792856574,111.06,13,-0.012082305660244525,0.01241355062681514
2023-04-03,2500.0,148977,0.00541463270149894,0.01150436713645901,116.66,1,0.03586615397275028,0.014030710005713185
2023-04-04,2504.5,314842,0.0017983819413793973,0.011506871179828649,112.77,7951080,-0.009619277278739543,0.015175120127526382
2023-04-05,2502.5,120030,-0.0007988816082958455,0.011479357047429098,113.24,23,0.003006989088082412,0.01279383272628597
2023-04-06,2499.0,144132,-0.0013995803544232435,0.01146003511030685,112.0,15,-0.0051652087407859345,0.012046889941210191
2023-04-07,2617.0,622102,0.046137971695193375,0.015497868240086966,112.5,18,0.003829545580538194,0.011941946754196851
2023-04-10,2744.0,665100,0.04738808631563,0.018551288976541774,112.75,6,0.004266293912099588,0.011784512418699742
2023-04-11,2640.0,606006,-0.03863779270541394,0.02027276530910286,111.5,20,-0.005723499795353,0.011767816522212723
2023-04-12,2658.5,238426,0.00698313680403139,0.019628649852363133,110.8,4724640,-0.0027939272827339446,0.01179536797021082
2023-04-13,2653.5,135957,-0.0018825306764435317,0.01961513767239807,111.49,19,-0.008840527282874702,0.012280523079614337
2023-04-14,2675.0,166453,0.008069857062157296,0.018921172556180265,111.5,27,0.00765252440311476,0.012046509379159881
2023-04-17,2744.5,307107,0.025649528659837065,0.01947863563603248,113.18,62,0.012178469555101084,0.00859684366905061
2023-04-18,2734.5,203017,-0.003650305203116514,0.018926644647888666,113.35,19,0.011624426561630057,0.007267914063127429
2023-04-19,2684.5,248319,-0.018454112924203226,0.019562565122398727,110.75,124,-0.012740168731887066,0.008084037810294369
2023-04-20,2690.0,240456,0.002046702733260578,0.01952598725765287,112.0,73,0.009869976938773221,0.008286958198286783
2023-04-21,2690.0,139735,0.0,0.019344762503737924,110.97,2667040,0.0009917505208136335,0.008540984896140531
2023-04-24,2710.0,184840,0.007407441277861818,0.01919068843423499,110.81,3678650,-0.010681848346860453,0.009053655661251906
2023-04-25,2687.0,138465,-0.008523305258255355,0.019293563004384656,110.75,7,-0.00889933510575768,0.009338800309232648
2023-04-26,2693.5,134155,0.0024161335050972375,0.01926018990064466,111.0,10,0.0023450899175129964,0.00930362102388595
2023-04-27,2777.5,534662,0.0307097793931966,0.02018704638199675,111.74,23,0.00583406043737156,0.008505657349319906
2023-04-28,2754.0,586346,-0.008496842225184953,0.020081924210116613,110.0,23,-0.006162789126308954,0.008518493948416143
2023-05-02,2679.0,431221,-0.027610809743991393,0.021371824608649278,108.0,18,-0.018712708932154196,0.008803224657974154
2023-05-03,2629.0,368148,-0.01884004481472752,0.02194668102700557,107.0,17,-0.012722463472997653,0.008435315459083726
2023-05-04,2652.5,169664,0.008899045758256894,0.021978796868601522,109.22,3806970,0.02315561455669399,0.009678162073460445
2023-05-05,2615.5,126150,-0.014047307677472495,0.022289102725976003,111.0,16,0.01873292935680585,0.010370979799257827
2023-05-08,2610.0,70247,-0.0021050624939266327,0.0197596676600052,108.25,13,-0.01285010798129803,0.010824016831177168
2023-05-10,2718.0,204263,0.04054609439435001,0.018935662118311162,110.5,57,0.022884293833587806,0.011666425887562374
2023-05-11,2675.0,317181,-0.015946935380982144,0.01712171791123944,108.5,66,-0.019802627296179754,0.012162907656313655
2023-05-12,2670.0,111024,-0.0018709079358117313,0.017063949130919326,109.5,17,-0.0004565167849200391,0.012375811756388723
2023-05-15,2775.0,313171,0.03857227478623965,0.01908067877561662,110.63,2111180,0.013284999754641313,0.012701499599078183
2023-05-16,2892.0,455156,0.041297557098120434,0.020968360746072067,111.99,5388740,0.013394060636794523,0.012785881448640568
2023-05-17,2969.0,708060,0.026276891485104405,0.021003050604343553,111.0,8,-0.008968669982760375,0.012171540421874285
2023-05-18,3026.0,662490,0.019016419584541366,0.021183192175147542,112.0,3,-0.004632112326561568,0.01209808355322505
2023-05-19,2966.5,502672,-0.019858808649603286,0.021267436077065164,113.25,20,0.007178018324812388,0.011105716706694512
2023-05-22,3199.0,824758,0.07545545425082015,0.026438010512207365,114.25,15,0.0037707765993362386,0.010385506649624643
2023-05-23,3139.5,588345,-0.018774709395353945,0.02708721297871135,113.75,15,-0.012406239849756232,0.00992478663400499
2023-05-24,3227.0,961073,0.027489361497797765,0.027444628559818298,114.5,11,0.004200951390858502,0.00866129688589471
2023-05-25,3177.0,344509,-0.0156155577824457,0.027723695709668966,113.53,2567850,0.0020279511424816823,0.0076312738274131936
2023-05-26,3217.0,340949,0.01251189296951015,0.02770137770373233,113.5,19,-0.008771986072836994,0.007951085407123198
2023-05-29,3417.5,765012,0.06046004135907838,0.029664478616314046,114.5,19,0.0017482521935294133,0.007515649797512015
2023-05-30,3328.5,535581,-0.026387537557346272,0.030520678465634558,114.25,17,-0.011833427912916212,0.007829400781211714
2023-05-31,3317.5,435975,-0.0033102648343957698,0.029430903639259844,116.9,32,0.021530380765170352,0.008692456484328582
2023-06-01,3287.0,289674,-0.009236192542143173,0.02899894047661545,117.05,12,0.006256180151710519,0.008366320422073097
2023-06-02,3337.0,255974,0.015096905087154623,0.029006526138235737,120.5,34,0.04160030562453376,0.012682092379384018
2023-06-05,3224.0,352830,-0.034449375124855075,0.0302821664145587,119.98,11641560,-0.0074732557395370365,0.012886138053968868
2023-06-06,3248.0,359612,0.007416597655049619,0.030148807919796468,119.24,1,-0.02492985954511071,0.014360416764338899
2023-06-07,3281.0,244075,0.010108831679533057,0.029332551691708172,122.45,6643730,0.007541637515467859,0.014866892701884493
2023-06-08,3349.5,301658,0.02066282698722052,0.028804258867985977,122.75,17,0.0024469832764530907,0.014507486140030851
2023-06-09,3337.5,532377,-0.003589057239817244,0.02884795831569856,127.99,40,0.039767780495282866,0.01655713925224344
2023-06-13,3434.0,301686,0.028503738748915913,0.02842916972988005,127.0,13,0.006319136351478532,0.016836453117228825
2023-06-14,3553.0,516695,0.03406655456360627,0.028062560077822974,127.5,9,0.004874606711943092,0.016843334111867055
2023-06-15,3542.5,829171,-0.002959624456191536,0.027947318973086877,124.26,17231000,-0.03199512698604295,0.018423681109437918
2023-06-16,3533.3,16220,-0.002600414139550912,0.0279506549890607,124.73,9,-0.002162336164683316,0.017915344985190162
2023-06-16,3518.0,267956,-0.004339632127781176,0.027352887185342217,124.73,9,-0.002162336164683316,0.017915344985190162
2023-06-19,3463.0,388731,-0.015757380895081573,0.022837500682248733,122.75,22,-0.010615552870341514,0.015446139718015927
2023-06-20,3404.5,325502,-0.017037179479400668,0.022749579568465773,122.0,16,-0.01246299681546584,0.015670862099843183
2023-06-21,3387.0,231636,-0.00515351210524964,0.022142433515994764,124.25,13,0.003951458711927412,0.014222203260441723
2023-06-22,3354.0,161578,-0.009790910434617528,0.021930024358335444,123.75,2,-0.0057209776922720655,0.013648029873377715
2023-06-23,3226.5,645014,-0.03875570500725973,0.02365273575187877,120.25,66,-0.023424124204537176,0.014663623228250652
2023-06-26,3293.5,908832,0.020552870704853118,0.019639820598746142,120.89,5366600,0.0014072267543070015,0.010896503380708125
2023-06-27,3308.5,403637,0.004544085371366465,0.01880587161250484,122.75,30,0.01850001374392021,0.011710203057787525
2023-06-28,3296.0,187468,-0.0037853024227518053,0.018810171402584123,123.25,13,0.00463547367674855,0.011558780084944325
2023-06-29,3304.0,443071,0.0024242436115064756,0.01869981888679961,125.06,3,0.012552466071120098,0.009519634562198044
2023-06-30,3280.0,145487,-0.007290433262679232,0.018432957004419555,122.5,11,-0.015310761237091568,0.010128471757223877
2023-07-03,3231.0,277485,-0.015051735553691117,0.01702954987757137,123.99,3,0.007528875879406283,0.010045438688806276
2023-07-04,3210.0,431462,-0.006520749700436757,0.016999892265164133,121.07,3170060,-0.009208319608782057,0.010317654934199876
2023-07-05,3263.0,206860,0.016376080469258977,0.01726317897661391,122.0,3,0.016445972089906526,0.010602606435791239
2023-07-06,3251.0,199409,-0.0036843762894153294,0.01655281585418733,123.25,4,0.007247293640096794,0.010705119708037657
2023-07-07,3225.0,144494,-0.008029691074032482,0.016612095447029195,122.26,1,-0.00741559035281355,0.009300424979464428
2023-07-10,3362.0,521048,0.041603084738688026,0.01806124511246679,124.0,16,0.010213268644085994,0.009534998907734286
2023-07-11,3418.0,405325,0.016519549706975195,0.016635016671938653,123.25,9,-0.007678356576578936,0.008789059214044596
2023-07-12,3400.0,307839,-0.005280153071283475,0.016650611243930198,126.0,18,0.013905762315930272,0.009409811874767172
2023-07-13,3371.0,277423,-0.008565995370192045,0.016714248434086042,125.19,4512410,-0.004145083655168775,0.009082838822325644
2023-07-14,3397.0,178173,0.007683252926523264,0.016854584596587226,125.7,2369320,0.005504381493729929,0.008282381645354027
2023-07-17,3472.5,421573,0.021982106467914906,0.017310258545497153,126.75,16,0.007920833491444058,0.008264649248433092
2023-07-18,3482.0,301269,0.0027320456996355737,0.01683589149190595,128.25,8,0.012317262380439752,0.007288896920741278
2023-07-19,3464.0,217676,-0.005182850645808573,0.01683646864520904,127.0,24,-0.010885420144400906,0.006753590919356918
2023-07-20,3310.0,859173,-0.0454758013112172,0.019701189400474512,124.75,19,-0.018268975134545038,0.00798901548464993
2023-07-21,3371.0,349129,0.01826124686295213,0.017945554831566256,126.49,14,0.014252400973459506,0.008303498056882777
2023-07-24,3399.0,238606,0.00827183446205534,0.01748846600263687,125.26,5,-0.006842257579593279,0.008266870204896278
2023-07-25,3448.0,311921,0.01431308208746765,0.017710722716183035,130.22,10046430,0.0338168180305482,0.010905037137251748
2023-07-26,3424.0,383558,-0.006984894521950982,0.01778066185893009,131.0,106,0.003977364888393209,0.01050033744327143
2023-07-27,3403.0,314907,-0.006152062760726997,0.017870669368177126,132.25,13,0.004167461989173493,0.010370488914155008
2023-07-28,3399.0,166158,-0.0011761248047897194,0.017764790221587234,130.51,15,-0.004891854133446504,0.010723069047585096
2023-07-31,3546.5,890788,0.04247993094602553,0.01947148027486232,134.0,7641340,0.021421847974463813,0.011519296562986243
2023-08-01,3520.5,507264,-0.0073581766829535775,0.01949766804896177,134.5,23,0.003724399090982494,0.011493824590456083
2023-08-02,3546.0,420815,0.007217182674965262,0.019313624297986907,134.51,31,-0.007702030224184513,0.011580202388146506
2023-08-03,3639.0,712420,0.02588871097800668,0.019807307448923867,134.28,7327470,-0.00386502636637254,0.011248644954391183
2023-08-04,3518.0,978592,-0.03381627231465639,0.021509863329959338,131.99,81,-0.018838036901030527,0.011284610295322699
2023-08-07,3524.5,366344,0.0018459359164267376,0.01964165340654815,129.25,9,-0.017638494097763312,0.01183529657510832
2023-08-08,3537.0,332970,0.0035403279915503377,0.019361623796747763,131.5,26,0.007863536340162434,0.011864431058401702
2023-08-09,3533.5,257640,-0.0009900290745716472,0.019303769330306045,132.0,12,-7.575470629724891e-05,0.009263103764852577
2023-08-10,3684.5,556826,0.041845950076145,0.02107200681629748,136.5,54,0.033522692038643644,0.011815420644241605
2023-08-11,3729.5,765640,0.012139345188164017,0.02113150860901879,135.46,5190860,-0.003978491949294354,0.011712438221868387
2023-08-14,3591.5,656297,-0.037704233880361614,0.022713207003425724,134.04,9479110,-0.007136515569319867,0.011807712839165532
2023-08-15,3575.0,472794,-0.00460476638674829,0.022754612638821854,139.0,52,0.03850154735457585,0.013827411916331597
2023-08-16,3498.0,479945,-0.02177379954956062,0.02329996604450945,138.0,37,-0.015816289443284892,0.014250297283402859
2023-08-17,3549.0,324974,0.014474497067949175,0.02079737434418293,143.57,70,0.027325454876686528,0.01546543452955314
2023-08-18,3592.0,357423,0.012043276775593845,0.020610509941687297,153.0,39,0.0477221072943135,0.017546426549436122
2023-08-21,3616.5,555638,0.00679755686724531,0.020593951284854584,152.65,16,-0.0075703552828320095,0.01673177230176557
2023-08-22,3611.5,448200,-0.0013835087984339055,0.020442725099897262,156.25,25,0.020039455337726553,0.016981018685433603
2023-08-23,3558.0,703620,-0.014924609265121057,0.020708226460112385,150.83,20910320,-0.036647011476773655,0.019743607117932348
2023-08-24,3529.0,438875,-0.008184044550510354,0.020754843546735968,151.72,1,-0.01478600702920523,0.01954595878868845
2023-08-25,3509.0,443127,-0.00568344809205496,0.020813453315421445,155.5,1,0.01027771562742609,0.019395527670858597
2023-08-28,3584.5,466336,0.021287897709711824,0.019090460745885843,160.23,27,0.031895675270670255,0.019821930555745028
2023-08-29,3568.5,698123,-0.0044736548818049,0.019038532500102186,162.45,10668890,0.011142176553241803,0.018477070190523977
2023-08-30,3554.5,296713,-0.003930933041584291,0.019000133363606224,169.95,23,0.04513401402701571,0.02027892719571859
2023-08-31,3670.5,855928,0.032113486181298306,0.01948915920152689,172.85,22,0.018156311826102726,0.0196405029474026
2023-09-01,3639.5,367887,-0.008481582992523464,0.01790499482093014,170.42,14556040,-0.010680931493958167,0.019885515815028846
2023-09-04,3762.0,807731,0.033104421302663174,0.01923359797124899,172.85,24,0.0395933599567082,0.020457041918956313
2023-09-05,3741.0,762947,-0.005597775512829602,0.019334877111613132,168.01,19,-0.018283123102568095,0.021240699686915776
2023-09-06,3644.5,648704,-0.026133773525878534,0.020383541733629964,173.82,41,0.022045388939919634,0.02136507177462708
2023-09-07,3539.5,758586,-0.029233707608023705,0.019146318119265742,174.42,2,0.01804977846876512,0.019491514348594585
2023-09-08,3493.0,420457,-0.013224508407411921,0.018999407025713025,164.55,5,-0.027985168107005808,0.021821116770578464
2023-09-11,3453.0,376663,-0.01151754741683963,0.017330968309468807,167.65,13240720,-0.001966451785243457,0.02211559660523183
2023-09-12,3594.5,427288,0.04016148103393379,0.019701024177498656,171.35,9369200,0.019565713430767163,0.021455556651574295
2023-09-13,3521.0,318410,-0.020659859268873686,0.019636888168034022,172.46,8,0.025249418395537498,0.02022644498855277
2023-09-14,3462.5,447772,-0.01675416865945862,0.019694289851588807,169.89,6669480,0.0010011484596992406,0.020124891445123156
2023-09-15,3527.0,450748,0.01845677974045814,0.01997210801703081,176.84,24,0.0400942001642193,0.022089536469019552
2023-09-18,3494.0,334282,-0.009400439542050068,0.01997140012255305,180.19,1,0.017579671180810094,0.021182776331061765
2023-09-19,3355.0,535331,-0.040595441288219666,0.021779220259429657,172.5,10143030,-0.016329709689025137,0.02076543435495959
2023-09-20,3364.0,550307,0.002678971687056432,0.02165638472325216,171.3,5,-0.006980831141340205,0.020380318281821994
2023-09-21,3260.0,358592,-0.03140354673208529,0.022563409053899454,173.06,9151610,0.00794783008947229,0.019667149977903794
2023-09-22,3266.2,31640,0.001900034281889583,0.02259669473262577,182.07,19643440,0.05075287333728064,0.022392178562263478
2023-09-22,3312.5,301677,0.01407596165183479,0.022233505749137763,182.07,19643440,0.05075287333728064,0.022392178562263478
2023-09-25,3273.5,259612,-0.011843442413331596,0.022303676073838343,182.68,5,0.009238957050972411,0.026374687040000303
2023-09-26,3267.5,278075,-0.001834582382768996,0.022310497376819543,182.68,11,0.008300171328878718,0.026260660206615997
2023-09-27,3287.5,494512,0.006102230987642873,0.02078784152361554,183.27,7884180,0.0018022451015670053,0.026018802413593226
2023-09-28,3297.5,391520,0.0030372081054496547,0.020860619727335432,180.34,21,-0.016116517258024616,0.025905516613482032
2023-09-29,3258.5,503519,-0.011897638819034625,0.01887416430245159,179.24,13,0.0030732290273724145,0.02517966669919515
2023-10-02,3255.0,313753,-0.0010746911297654092,0.018921213128548605,181.66,4,0.014583418510885904,0.023802440825466363
2023-10-03,3267.5,432942,0.0038328908557073607,0.018504720368128415,182.12,7067280,0.0013736643276548238,0.02349447654074774
2023-10-04,3278.0,475438,0.0032083138053979705,0.01771614737698568,181.05,4844540,-0.006057287242922588,0.022245134399133774
2023-10-05,3280.5,384731,0.0007623694811571581,0.017601793723466836,182.62,3,-0.008180227760846587,0.022506579258469432
2023-10-06,3323.5,443889,0.013022594696704375,0.017840653362281945,182.59,5445830,-0.0013682513149020682,0.019437779380535702
2023-10-09,3353.0,432756,0.008837022984592104,0.01512028788554415,182.27,4,-0.001754097911799491,0.013941258180780687
2023-10-10,3390.0,322818,0.010974453908267442,0.014880977304745538,180.59,17,-0.0023230098942095927,0.00779221671749962
2023-10-11,3325.5,455779,-0.01920988265002009,0.01501951582017306,182.99,7,0.0012576898445252375,0.00783581186828876
2023-10-12,3391.0,328439,0.019504824401162826,0.015096344685145013,187.83,21,0.04703479788449885,0.014107792503602036
2023-10-13,3475.0,761006,0.024469615873253876,0.016085812873377257,185.6,8167180,-0.005105479315066765,0.013510986656180555
2023-10-16,3509.5,508241,0.009879098171583701,0.013110982395087753,187.48,22,0.02413137689731438,0.014873166391377202
2023-10-17,3514.0,381485,0.0012814125765663541,0.013112306115893688,185.01,13,-0.017998236122616675,0.015264443550476637
2023-10-18,3472.0,413371,-0.0120241929668017,0.011054407053031784,191.11,2,0.002200105654354476,0.016612864517241716
2023-10-19,3533.5,486923,0.01755808435066816,0.011506438712919528,186.48,18,-0.019804730237248085,0.016930243058490436
2023-10-20,3495.5,359399,-0.01081245417886916,0.011696031043555353,190.11,5,-0.0015242703537296407,0.017388519376926814
2023-10-23,3480.5,232165,-0.004300465343318684,0.011318282187233525,190.5,10,0.0069532517817311205,0.017457913469952874
2023-10-24,3483.0,243959,0.0007180297572799711,0.011274421804767175,188.65,4139720,0.009961992728747735,0.018104404827939704
2023-10-25,3497.5,273385,0.004154436173635116,0.01125637108918687,190.14,10,0.03527353298804092,0.020648139062456553
2023-10-26,3449.0,264070,-0.013964093602795328,0.01188542846766118,200.21,1,0.06505477911148386,0.022633239242279547
2023-10-27,3425.5,314290,-0.0068368874938871255,0.011619359278467656,188.0,1,-0.0007975542094971329,0.026868173955411148
2023-10-30,3391.0,200520,-0.010122583317315144,0.011937603136603653,199.81,10,0.042479106391340525,0.02799096871232352
2023-10-31,3416.0,226519,0.007345412782821853,0.011990984528542237,191.17,6,-0.0021945875669741374,0.02943219835935595
2023-11-01,3445.5,286377,0.008598755888802092,0.012074603823865979,192.89,3575050,0.016623487871694747,0.028950083125229484
2023-11-02,3424.5,208873,-0.006113556159302715,0.012223407422283571,199.55,17221810,0.04531088187831588,0.030319917244044755
2023-11-03,3417.0,160733,-0.002192502522668041,0.011982069312332576,203.7,19,0.022740665173423505,0.030387346029773336
2023-11-06,3434.5,103145,0.005108381538644545,0.01188869897579432,205.0,12,0.005233181434152318,0.03032281094587192
2023-11-07,3518.5,396407,0.02416340775266737,0.012790913450571893,203.0,14,-0.01219139190999155,0.030031997866774605
2023-11-08,3543.5,441676,0.007080176843707071,0.011826110883577996,203.14,17,-0.010771745359463713,0.02850540341710805
2023-11-09,3518.5,272318,-0.007080176843707103,0.011379656108007332,205.17,3,0.005473841926299597,0.024348673515900778
2023-11-10,3481.0,545500,-0.010715153595164697,0.010373182871383408,210.87,3,0.027695409262111424,0.019923508634791753
2023-11-13,3482.0,311059,0.0002872325166954532,0.010115116315947468,202.49,20324660,-0.041641452243096864,0.02023874282931056
2023-11-14,3421.5,219156,-0.017527789935581982,0.010802269200541363,197.14,2,-0.03003048619644294,0.019038670824152847
2023-11-15,3417.5,230073,-0.0011697617944478411,0.01050549426120021,199.08,5,0.003371157183974562,0.018640404018720098
2023-11-16,3395.0,198215,-0.00660552860530816,0.009637822910729926,202.95,3,0.0007886824483343124,0.015888968047547195
2023-11-17,3407.0,365738,0.003528377668170051,0.009479796460832675,199.94,12,-0.01089373321987188,0.015229673375782989
2023-11-20,3465.0,707662,0.016880493963036994,0.010274666758384132,197.03,16,-0.024119302924925905,0.016202963430701753
2023-11-21,3504.0,814690,0.011192540432278492,0.010587364632907062,205.63,5685060,0.01820685798057884,0.017526964048353244
2023-11-22,3530.0,731603,0.007392697871060331,0.010673812653161514,206.9,4300290,0.010738945256055538,0.01734645550832004
2023-11-23,3464.5,312512,-0.018729548859906495,0.011059046422107808,204.95,31,-0.009469537801150906,0.01747574979190253
2023-11-24,3469.0,213941,0.001298045902313831,0.010934573340348185,200.0,8,-0.02693400124008096,0.018458127165509413
2023-11-27,3432.5,246588,-0.010577509327623604,0.010958567229659334,202.63,6,-0.01348026589291116,0.01855210660980024
2023-11-28,3430.0,195389,-0.0007285974821404986,0.010845448292235722,204.96,3,-0.015780374898182677,0.0175684270205399
2023-11-29,3416.0,164337,-0.004089985251525166,0.010698696600103422,201.56,15,-0.000743918500844001,0.01649376596043068
2023-11-30,3344.0,375483,-0.021302580703868264,0.011622592452127007,200.2,72,-0.00632362004669792,0.015994871068706926
2023-12-01,3299.0,200484,-0.01354830297601087,0.011947026183806714,198.9,3167990,-0.003963978195373655,0.015995681707193458
2023-12-04,3243.5,318160,-0.016966398575471307,0.01229402272152072,199.54,7,-0.023232092243705413,0.01761982098929654
2023-12-05,3222.5,380596,-0.00649553783976768,0.010532192822987046,202.88,4311200,0.014047335945617035,0.016100400972520433
2023-12-06,3079.0,456027,-0.045552586888842034,0.013633339462768332,198.22,5768020,-0.02323714627029864,0.016331254512288645
2023-12-07,3108.5,273741,0.009535425784891824,0.014127145260184852,197.13,7300700,-0.005514115400676263,0.01634083527283432
2023-12-08,3105.5,193380,-0.0009655617100345436,0.014131162924327383,195.14,8,-0.010146159898082261,0.016158178455591924
2023-12-11,2936.0,453667,-0.05612662226495146,0.017978290087972165,193.0,21,-0.027947766299281626,0.017633269335332092
2023-12-12,3036.0,549857,0.03349274878111424,0.02012558628027741,186.14,8653250,-0.019419118991263848,0.015973649695797947
2023-12-13,3016.5,228776,-0.006443640634704135,0.020093811193566166,187.76,3834300,0.008182082599353548,0.014403479923409967
2023-12-14,2990.0,510381,-0.008823831496084279,0.020102052226174907,199.99,1,0.09971508693953361,0.028332636222078957
2023-12-15,2999.0,508097,0.003005512364276909,0.02008886255861515,195.78,4,0.01741504160167807,0.02992461312192482
2023-12-18,3020.0,608198,0.0069779316199063,0.019601574326203942,201.86,7306110,0.036628218058808906,0.031103429438690086
2023-12-19,3073.5,355152,0.017560145978148888,0.019958901829974944,201.54,22,-0.0015865149584571763,0.031089848409720216
2023-12-20,3050.0,247968,-0.007675386745606876,0.01968726532234373,201.52,11,0.0055732628336449454,0.030081471418082404
2023-12-21,3006.0,244206,-0.014531299288537506,0.01958116892005947,192.9,10002510,-0.035695345355968015,0.03095439020162015
2023-12-22,3013.0,40540,0.002325968817381386,0.01960569991907583,194.35,465600,0.007488737386548708,0.03063298292755141
2023-12-22,3032.0,157656,0.006286207631961104,0.01980744134133815,194.35,465600,0.007488737386548708,0.03063298292755141
2023-12-25,3084.5,513081,0.017167101887431153,0.020461197077127565,192.61,5766270,-0.018620021545099966,0.030663420419315038
2023-12-26,3084.5,235851,0.0,0.020494428522314076,191.9,2869470,-0.003693016082476789,0.030035505789333176
2023-12-27,3183.0,464576,0.031434578632399506,0.02166008631730632,195.52,3,0.019731025931631768,0.02969430208193279
2023-12-28,3211.5,414227,0.00891396941575445,0.021637612134198268,191.55,22,0.008124798986171881,0.030498633364880574
2023-12-29,3210.5,201957,-0.00031142946374413234,0.02132292873400406,189.57,2154760,0.0013724664316549404,0.018362817781567356
2024-01-03,3285.0,195123,0.02293996368460772,0.02189629580967567,204.92,3,0.07786130961752785,0.023969839471556023
2024-01-04,3261.0,149095,-0.007332755129391797,0.01911431505127632,194.0,1,-0.007190580545354254,0.026247427959544895
2024-01-05,3236.0,119787,-0.007695897610936821,0.01918634128021184,189.58,1,-0.022221977483374723,0.025187008534748236
2024-01-08,3250.0,175255,0.004316997145400918,0.019179583926470286,193.69,1683590,0.0031543320618557177,0.02559121012394973
2024-01-09,3294.5,303494,0.013599415030091393,0.013502079463681345,194.43,2513010,0.003813258253586573,0.02558102362441004
2024-01-10,3293.5,181930,-0.00030358227312693155,0.01186412153511604,193.18,3504410,-0.006449804356584469,0.024321694891344985
2024-01-11,3278.0,287078,-0.0047173487769726335,0.011789648336605582,192.95,1,-0.0011913087675221902,0.024259758638568194
2024-01-12,3355.5,404951,0.023367310294519068,0.012117088715431054,193.8,1,0.0046547795449825196,0.024132189017050578
2024-01-15,3426.0,589988,0.020792609285771296,0.012548850703178703,189.99,10,-0.014681942979996676,0.024006170280126093
2024-01-16,3271.0,1231048,-0.04629765134568127,0.017250539714588817,192.34,1,-0.01091042131742045,0.024287998795503432
2024-01-17,3184.0,868048,-0.026957480574110237,0.01825076966909607,191.13,10,-0.004801929995407418,0.023351533218999323
2024-01-18,3148.0,486459,-0.011370937426979809,0.018369709392690323,192.95,6,0.00025916807194423475,0.02327185050075417
2024-01-19,3108.5,545205,-0.012627035827901647,0.018286546579079663,192.91,2251050,-0.004241678199056574,0.010275893249914377
2024-01-22,3133.0,381978,0.007850717242799432,0.018338528516228525,196.21,5,0.014321523943193111,0.010679092310649034
2024-01-23,3107.5,365306,-0.008172467567325524,0.01844339717415522,198.09,1,-0.005638071819102848,0.009104540056668472
2024-01-24,3077.0,271310,-0.00986344806282432,0.018202876180870266,198.83,3445540,0.004031653901200833,0.009103463957700736
2024-01-25,3069.5,575862,-0.002440414454490775,0.018210195312473497,198.82,5,-5.029548599082026e-05,0.008934328000315872
2024-01-26,3093.0,453108,0.00762681181751869,0.01675002289167541,198.06,21,0.0027301700562324597,0.009096523431548839
2024-01-29,3162.0,486293,0.022063245084347656,0.017422158371571468,211.74,34,0.0660320322053296,0.016983529317404815
2024-01-30,3219.5,607687,0.01802132920882076,0.017922999380389142,203.48,7519610,-0.007003138394176908,0.018044570921602752
2024-01-31,3183.0,438003,-0.011401919696145317,0.017256351107665716,204.49,22,0.026109332814703696,0.01933177163099033
2024-02-01,3185.5,240198,0.0007851142744500323,0.017209252906568266,203.52,6,0.0034453939679070767,0.019365008016627515
2024-02-02,3157.5,160011,-0.008828687331896692,0.01723370401475199,202.88,20,-0.010395307889547085,0.01960988751198444
2024-02-05,3175.0,234931,0.005527057102145793,0.01725630442602943,201.63,5,-0.0023282897595911845,0.01963051536023771
2024-02-06,3195.0,181753,0.006279455484843101,0.017002382204725695,198.43,6,-0.010377853649463054,0.019346356435635613
2024-02-07,3277.5,445065,0.025493848826219766,0.01804704615267001,202.75,5290760,0.00891757210031221,0.019589574182887145
2024-02-08,3145.0,1262759,-0.04126704650331399,0.020241104660474546,198.17,7983030,-0.02874961758444589,0.02072830586315964
2024-02-09,3066.0,472760,-0.025440109702781495,0.01995289912353907,199.82,18,0.013655012766034334,0.020932158159246143
2024-02-12,3056.0,940555,-0.00326690914534838,0.01905195212671766,211.79,2,0.06234064549393569,0.02035441170529487
2024-02-13,3109.5,407167,0.01735507025753296,0.01713593956519968,203.59,10,0.022753092838364044,0.024213038098637316
2024-02-14,3103.0,417472,-0.002092556095563772,0.016143808424027795,199.89,13,-0.0012499064197545897,0.02325781603446691
2024-02-15,3129.0,19600,0.008344079220501923,0.01609760230426697,198.3,1,-0.0008065329603451564,0.023218418308916734
2024-02-15,3057.0,428522,-0.02327942177804765,0.016692087891869444,198.3,1,-0.0008065329603451564,0.023218418308916734
2024-03-18,3067.0,13382047,0.00326584222341698,0.016597735210436726,210.64,25,-0.0005220816939109802,0.007863985890221659
2024-03-19,3252.5,10500258,0.05872404627240871,0.02119410157590643,208.23,13,-0.004886471349982759,0.008154149867598541
2024-03-20,3149.5,15400492,-0.032180221324676656,0.02241916768853555,212.54,6,0.019622912571649827,0.008935341920324202
2024-03-21,3067.0,4473327,-0.026543824947732223,0.02325540833422803,212.85,7027940,-0.0018774940976272068,0.00698022053867511
2024-03-22,3012.0,4020801,-0.018095575194467348,0.023518827833683625,212.18,14542220,-0.0008950654230821298,0.006743362892414992
2024-03-25,3096.0,2676303,0.027506645789833514,0.023833150830430427,214.36,5,0.00556687518154659,0.006240821944232843
